 

stn;time;sre000z0;qsre000z0
LUZ;202408011630;9;4
LUZ;202408011640;10;4
LUZ;202408011650;10;4
LUZ;202408011700;10;4
LUZ;202408011710;10;4
LUZ;202408011720;10;4
LUZ;202408011730;10;4
LUZ;202408011740;4;4
LUZ;202408011750;0;4
LUZ;202408011800;0;4
LUZ;202408011810;8;4
LUZ;202408011820;2;4
LUZ;202408011830;0;4
LUZ;202408011840;0;4
LUZ;202408011850;0;4
LUZ;202408011900;0;4
LUZ;202408011910;0;4
LUZ;202408011920;0;4
LUZ;202408011930;0;4
LUZ;202408011940;0;4
LUZ;202408011950;0;4
LUZ;202408012000;0;4
LUZ;202408012010;0;4
LUZ;202408012020;0;4
LUZ;202408012030;0;4
LUZ;202408012040;0;4
LUZ;202408012050;0;4
LUZ;202408012100;0;4
LUZ;202408012110;0;4
LUZ;202408012120;0;4
LUZ;202408012130;0;4
LUZ;202408012140;0;4
LUZ;202408012150;0;4
LUZ;202408012200;0;4
LUZ;202408012210;0;4
LUZ;202408012220;0;4
LUZ;202408012230;0;4
LUZ;202408012240;0;4
LUZ;202408012250;0;4
LUZ;202408012300;0;4
LUZ;202408012310;0;4
LUZ;202408012320;0;4
LUZ;202408012330;0;4
LUZ;202408012340;0;4
LUZ;202408012350;0;4
LUZ;202408020000;0;4
LUZ;202408020010;0;4
LUZ;202408020020;0;4
LUZ;202408020030;0;4
LUZ;202408020040;0;4
LUZ;202408020050;0;4
LUZ;202408020100;0;4
LUZ;202408020110;0;4
LUZ;202408020120;0;4
LUZ;202408020130;0;4
LUZ;202408020140;0;4
LUZ;202408020150;0;4
LUZ;202408020200;0;4
LUZ;202408020210;0;4
LUZ;202408020220;0;4
LUZ;202408020230;0;4
LUZ;202408020240;0;4
LUZ;202408020250;0;4
LUZ;202408020300;0;4
LUZ;202408020310;0;4
LUZ;202408020320;0;4
LUZ;202408020330;0;4
LUZ;202408020340;0;4
LUZ;202408020350;0;4
LUZ;202408020400;0;4
LUZ;202408020410;0;4
LUZ;202408020420;0;4
LUZ;202408020430;0;4
LUZ;202408020440;0;4
LUZ;202408020450;0;4
LUZ;202408020500;0;4
LUZ;202408020510;0;4
LUZ;202408020520;0;4
LUZ;202408020530;0;4
LUZ;202408020540;0;4
LUZ;202408020550;0;4
LUZ;202408020600;0;4
LUZ;202408020610;0;4
LUZ;202408020620;0;4
LUZ;202408020630;0;4
LUZ;202408020640;0;4
LUZ;202408020650;0;4
LUZ;202408020700;0;4
LUZ;202408020710;0;4
LUZ;202408020720;0;4
LUZ;202408020730;7;4
LUZ;202408020740;10;4
LUZ;202408020750;10;4
LUZ;202408020800;10;4
LUZ;202408020810;8;4
LUZ;202408020820;10;4
LUZ;202408020830;8;4
LUZ;202408020840;5;4
LUZ;202408020850;7;4
LUZ;202408020900;5;4
LUZ;202408020910;3;4
LUZ;202408020920;10;4
LUZ;202408020930;7;4
LUZ;202408020940;5;4
LUZ;202408020950;9;4
LUZ;202408021000;10;4
LUZ;202408021010;10;4
LUZ;202408021020;10;4
LUZ;202408021030;10;4
LUZ;202408021040;4;4
LUZ;202408021050;6;4
LUZ;202408021100;3;4
LUZ;202408021110;9;4
LUZ;202408021120;10;4
LUZ;202408021130;10;4
LUZ;202408021140;10;4
LUZ;202408021150;10;4
LUZ;202408021200;10;4
LUZ;202408021210;10;4
LUZ;202408021220;10;4
LUZ;202408021230;10;4
LUZ;202408021240;10;4
LUZ;202408021250;10;4
LUZ;202408021300;10;4
LUZ;202408021310;9;4
LUZ;202408021320;10;4
LUZ;202408021330;8;4
LUZ;202408021340;7;4
LUZ;202408021350;10;4
LUZ;202408021400;10;4
LUZ;202408021410;10;4
LUZ;202408021420;3;4
LUZ;202408021430;7;4
LUZ;202408021440;10;4
LUZ;202408021450;10;4
LUZ;202408021500;10;4
LUZ;202408021510;9;4
LUZ;202408021520;2;4
LUZ;202408021530;7;4
LUZ;202408021540;6;4
LUZ;202408021550;5;4
LUZ;202408021600;2;4
LUZ;202408021610;1;4
LUZ;202408021620;0;4
LUZ;202408021630;0;4
LUZ;202408021640;0;4
LUZ;202408021650;0;4
LUZ;202408021700;0;4
LUZ;202408021710;0;4
LUZ;202408021720;0;4
LUZ;202408021730;0;4
LUZ;202408021740;0;4
LUZ;202408021750;0;4
LUZ;202408021800;0;4
LUZ;202408021810;0;4
LUZ;202408021820;0;4
LUZ;202408021830;0;4
LUZ;202408021840;0;4
LUZ;202408021850;0;4
LUZ;202408021900;0;4
LUZ;202408021910;0;4
LUZ;202408021920;0;4
LUZ;202408021930;0;4
LUZ;202408021940;0;4
LUZ;202408021950;0;4
LUZ;202408022000;0;4
LUZ;202408022010;0;4
LUZ;202408022020;0;4
LUZ;202408022030;0;4
LUZ;202408022040;0;4
LUZ;202408022050;0;4
LUZ;202408022100;0;4
LUZ;202408022110;0;4
LUZ;202408022120;0;4
LUZ;202408022130;0;4
LUZ;202408022140;0;4
LUZ;202408022150;0;4
LUZ;202408022200;0;4
LUZ;202408022210;0;4
LUZ;202408022220;0;4
LUZ;202408022230;0;4
LUZ;202408022240;0;4
LUZ;202408022250;0;4
LUZ;202408022300;0;4
LUZ;202408022310;0;4
LUZ;202408022320;0;4
LUZ;202408022330;0;4
LUZ;202408022340;0;4
LUZ;202408022350;0;4
LUZ;202408030000;0;4
LUZ;202408030010;0;4
LUZ;202408030020;0;4
LUZ;202408030030;0;4
LUZ;202408030040;0;4
LUZ;202408030050;0;4
LUZ;202408030100;0;4
LUZ;202408030110;0;4
LUZ;202408030120;0;4
LUZ;202408030130;0;4
LUZ;202408030140;0;4
LUZ;202408030150;0;4
LUZ;202408030200;0;4
LUZ;202408030210;0;4
LUZ;202408030220;0;4
LUZ;202408030230;0;4
LUZ;202408030240;0;4
LUZ;202408030250;0;4
LUZ;202408030300;0;4
LUZ;202408030310;0;4
LUZ;202408030320;0;4
LUZ;202408030330;0;4
LUZ;202408030340;0;4
LUZ;202408030350;0;4
LUZ;202408030400;0;4
LUZ;202408030410;0;4
LUZ;202408030420;0;4
LUZ;202408030430;0;4
LUZ;202408030440;0;4
LUZ;202408030450;0;4
LUZ;202408030500;0;4
LUZ;202408030510;0;4
LUZ;202408030520;0;4
LUZ;202408030530;0;4
LUZ;202408030540;0;4
LUZ;202408030550;0;4
LUZ;202408030600;0;4
LUZ;202408030610;3;4
LUZ;202408030620;7;4
LUZ;202408030630;3;4
LUZ;202408030640;4;4
LUZ;202408030650;5;4
LUZ;202408030700;3;4
LUZ;202408030710;0;4
LUZ;202408030720;0;4
LUZ;202408030730;2;4
LUZ;202408030740;9;4
LUZ;202408030750;8;4
LUZ;202408030800;1;4
LUZ;202408030810;5;4
LUZ;202408030820;6;4
LUZ;202408030830;5;4
LUZ;202408030840;2;4
LUZ;202408030850;0;4
LUZ;202408030900;1;4
LUZ;202408030910;0;4
LUZ;202408030920;1;4
LUZ;202408030930;0;4
LUZ;202408030940;2;4
LUZ;202408030950;8;4
LUZ;202408031000;7;4
LUZ;202408031010;6;4
LUZ;202408031020;6;4
LUZ;202408031030;4;4
LUZ;202408031040;10;4
LUZ;202408031050;10;4
LUZ;202408031100;10;4
LUZ;202408031110;10;4
LUZ;202408031120;10;4
LUZ;202408031130;10;4
LUZ;202408031140;10;4
LUZ;202408031150;10;4
LUZ;202408031200;7;4
LUZ;202408031210;10;4
LUZ;202408031220;10;4
LUZ;202408031230;7;4
LUZ;202408031240;8;4
LUZ;202408031250;0;4
LUZ;202408031300;8;4
LUZ;202408031310;9;4
LUZ;202408031320;9;4
LUZ;202408031330;10;4
LUZ;202408031340;9;4
LUZ;202408031350;9;4
LUZ;202408031400;4;4
LUZ;202408031410;1;4
LUZ;202408031420;10;4
LUZ;202408031430;4;4
LUZ;202408031440;3;4
LUZ;202408031450;0;4
LUZ;202408031500;7;4
LUZ;202408031510;10;4
LUZ;202408031520;6;4
LUZ;202408031530;4;4
LUZ;202408031540;8;4
LUZ;202408031550;10;4
LUZ;202408031600;5;4
LUZ;202408031610;2;4
LUZ;202408031620;0;4
LUZ;202408031630;0;4
LUZ;202408031640;8;4
LUZ;202408031650;9;4
LUZ;202408031700;1;4
LUZ;202408031710;0;4
LUZ;202408031720;5;4
LUZ;202408031730;8;4
LUZ;202408031740;2;4
LUZ;202408031750;0;4
LUZ;202408031800;0;4
LUZ;202408031810;0;4
LUZ;202408031820;0;4
LUZ;202408031830;0;4
LUZ;202408031840;0;4
LUZ;202408031850;0;4
LUZ;202408031900;0;4
LUZ;202408031910;0;4
LUZ;202408031920;0;4
LUZ;202408031930;0;4
LUZ;202408031940;0;4
LUZ;202408031950;0;4
LUZ;202408032000;0;4
LUZ;202408032010;0;4
LUZ;202408032020;0;4
LUZ;202408032030;0;4
LUZ;202408032040;0;4
LUZ;202408032050;0;4
LUZ;202408032100;0;4
LUZ;202408032110;0;4
LUZ;202408032120;0;4
LUZ;202408032130;0;4
LUZ;202408032140;0;4
LUZ;202408032150;0;4
LUZ;202408032200;0;4
LUZ;202408032210;0;4
LUZ;202408032220;0;4
LUZ;202408032230;0;4
LUZ;202408032240;0;4
LUZ;202408032250;0;4
LUZ;202408032300;0;4
LUZ;202408032310;0;4
LUZ;202408032320;0;4
LUZ;202408032330;0;4
LUZ;202408032340;0;4
LUZ;202408032350;0;4
LUZ;202408040000;0;4
LUZ;202408040010;0;4
LUZ;202408040020;0;4
LUZ;202408040030;0;4
LUZ;202408040040;0;4
LUZ;202408040050;0;4
LUZ;202408040100;0;4
LUZ;202408040110;0;4
LUZ;202408040120;0;4
LUZ;202408040130;0;4
LUZ;202408040140;0;4
LUZ;202408040150;0;4
LUZ;202408040200;0;4
LUZ;202408040210;0;4
LUZ;202408040220;0;4
LUZ;202408040230;0;4
LUZ;202408040240;0;4
LUZ;202408040250;0;4
LUZ;202408040300;0;4
LUZ;202408040310;0;4
LUZ;202408040320;0;4
LUZ;202408040330;0;4
LUZ;202408040340;0;4
LUZ;202408040350;0;4
LUZ;202408040400;0;4
LUZ;202408040410;0;4
LUZ;202408040420;0;4
LUZ;202408040430;0;4
LUZ;202408040440;0;4
LUZ;202408040450;0;4
LUZ;202408040500;0;4
LUZ;202408040510;0;4
LUZ;202408040520;0;4
LUZ;202408040530;0;4
LUZ;202408040540;0;4
LUZ;202408040550;0;4
LUZ;202408040600;0;4
LUZ;202408040610;6;4
LUZ;202408040620;5;4
LUZ;202408040630;3;4
LUZ;202408040640;9;4
LUZ;202408040650;10;4
LUZ;202408040700;10;4
LUZ;202408040710;10;4
LUZ;202408040720;8;4
LUZ;202408040730;6;4
LUZ;202408040740;7;4
LUZ;202408040750;3;4
LUZ;202408040800;7;4
LUZ;202408040810;4;4
LUZ;202408040820;8;4
LUZ;202408040830;3;4
LUZ;202408040840;9;4
LUZ;202408040850;9;4
LUZ;202408040900;8;4
LUZ;202408040910;4;4
LUZ;202408040920;6;4
LUZ;202408040930;9;4
LUZ;202408040940;10;4
LUZ;202408040950;10;4
LUZ;202408041000;10;4
LUZ;202408041010;2;4
LUZ;202408041020;0;4
LUZ;202408041030;10;4
LUZ;202408041040;8;4
LUZ;202408041050;10;4
LUZ;202408041100;3;4
LUZ;202408041110;9;4
LUZ;202408041120;10;4
LUZ;202408041130;3;4
LUZ;202408041140;1;4
LUZ;202408041150;3;4
LUZ;202408041200;0;4
LUZ;202408041210;2;4
LUZ;202408041220;3;4
LUZ;202408041230;4;4
LUZ;202408041240;9;4
LUZ;202408041250;10;4
LUZ;202408041300;9;4
LUZ;202408041310;10;4
LUZ;202408041320;10;4
LUZ;202408041330;9;4
LUZ;202408041340;7;4
LUZ;202408041350;10;4
LUZ;202408041400;6;4
LUZ;202408041410;8;4
LUZ;202408041420;9;4
LUZ;202408041430;5;4
LUZ;202408041440;3;4
LUZ;202408041450;1;4
LUZ;202408041500;8;4
LUZ;202408041510;2;4
LUZ;202408041520;10;4
LUZ;202408041530;1;4
LUZ;202408041540;1;4
LUZ;202408041550;0;4
LUZ;202408041600;0;4
LUZ;202408041610;0;4
LUZ;202408041620;0;4
LUZ;202408041630;0;4
LUZ;202408041640;0;4
LUZ;202408041650;0;4
LUZ;202408041700;0;4
LUZ;202408041710;0;4
LUZ;202408041720;0;4
LUZ;202408041730;0;4
LUZ;202408041740;0;4
LUZ;202408041750;0;4
LUZ;202408041800;0;4
LUZ;202408041810;0;4
LUZ;202408041820;0;4
LUZ;202408041830;0;4
LUZ;202408041840;0;4
LUZ;202408041850;0;4
LUZ;202408041900;0;4
LUZ;202408041910;0;4
LUZ;202408041920;0;4
LUZ;202408041930;0;4
LUZ;202408041940;0;4
LUZ;202408041950;0;4
LUZ;202408042000;0;4
LUZ;202408042010;0;4
LUZ;202408042020;0;4
LUZ;202408042030;0;4
LUZ;202408042040;0;4
LUZ;202408042050;0;4
LUZ;202408042100;0;4
LUZ;202408042110;0;4
LUZ;202408042120;0;4
LUZ;202408042130;0;4
LUZ;202408042140;0;4
LUZ;202408042150;0;4
LUZ;202408042200;0;4
LUZ;202408042210;0;4
LUZ;202408042220;0;4
LUZ;202408042230;0;4
LUZ;202408042240;0;4
LUZ;202408042250;0;4
LUZ;202408042300;0;4
LUZ;202408042310;0;4
LUZ;202408042320;0;4
LUZ;202408042330;0;4
LUZ;202408042340;0;4
LUZ;202408042350;0;4
LUZ;202408050000;0;4
LUZ;202408050010;0;4
LUZ;202408050020;0;4
LUZ;202408050030;0;4
LUZ;202408050040;0;4
LUZ;202408050050;0;4
LUZ;202408050100;0;4
LUZ;202408050110;0;4
LUZ;202408050120;0;4
LUZ;202408050130;0;4
LUZ;202408050140;0;4
LUZ;202408050150;0;4
LUZ;202408050200;0;4
LUZ;202408050210;0;4
LUZ;202408050220;0;4
LUZ;202408050230;0;4
LUZ;202408050240;0;4
LUZ;202408050250;0;4
LUZ;202408050300;0;4
LUZ;202408050310;0;4
LUZ;202408050320;0;4
LUZ;202408050330;0;4
LUZ;202408050340;0;4
LUZ;202408050350;0;4
LUZ;202408050400;0;4
LUZ;202408050410;0;4
LUZ;202408050420;0;4
LUZ;202408050430;0;4
LUZ;202408050440;0;4
LUZ;202408050450;0;4
LUZ;202408050500;0;4
LUZ;202408050510;0;4
LUZ;202408050520;0;4
LUZ;202408050530;0;4
LUZ;202408050540;0;4
LUZ;202408050550;0;4
LUZ;202408050600;0;4
LUZ;202408050610;0;4
LUZ;202408050620;0;4
LUZ;202408050630;0;4
LUZ;202408050640;0;4
LUZ;202408050650;1;4
LUZ;202408050700;1;4
LUZ;202408050710;0;4
LUZ;202408050720;3;4
LUZ;202408050730;2;4
LUZ;202408050740;9;4
LUZ;202408050750;10;4
LUZ;202408050800;10;4
LUZ;202408050810;10;4
LUZ;202408050820;10;4
LUZ;202408050830;10;4
LUZ;202408050840;10;4
LUZ;202408050850;10;4
LUZ;202408050900;10;4
LUZ;202408050910;10;4
LUZ;202408050920;10;4
LUZ;202408050930;10;4
LUZ;202408050940;6;4
LUZ;202408050950;8;4
LUZ;202408051000;8;4
LUZ;202408051010;9;4
LUZ;202408051020;6;4
LUZ;202408051030;10;4
LUZ;202408051040;10;4
LUZ;202408051050;10;4
LUZ;202408051100;10;4
LUZ;202408051110;10;4
LUZ;202408051120;10;4
LUZ;202408051130;10;4
LUZ;202408051140;10;4
LUZ;202408051150;10;4
LUZ;202408051200;10;4
LUZ;202408051210;10;4
LUZ;202408051220;10;4
LUZ;202408051230;10;4
LUZ;202408051240;10;4
LUZ;202408051250;10;4
LUZ;202408051300;10;4
LUZ;202408051310;8;4
LUZ;202408051320;10;4
LUZ;202408051330;10;4
LUZ;202408051340;5;4
LUZ;202408051350;10;4
LUZ;202408051400;10;4
LUZ;202408051410;10;4
LUZ;202408051420;8;4
LUZ;202408051430;10;4
LUZ;202408051440;10;4
LUZ;202408051450;10;4
LUZ;202408051500;10;4
LUZ;202408051510;10;4
LUZ;202408051520;10;4
LUZ;202408051530;10;4
LUZ;202408051540;10;4
LUZ;202408051550;10;4
LUZ;202408051600;10;4
LUZ;202408051610;10;4
LUZ;202408051620;4;4
LUZ;202408051630;10;4
LUZ;202408051640;10;4
LUZ;202408051650;10;4
LUZ;202408051700;10;4
LUZ;202408051710;10;4
LUZ;202408051720;10;4
LUZ;202408051730;10;4
LUZ;202408051740;10;4
LUZ;202408051750;10;4
LUZ;202408051800;10;4
LUZ;202408051810;8;4
LUZ;202408051820;0;4
LUZ;202408051830;0;4
LUZ;202408051840;0;4
LUZ;202408051850;0;4
LUZ;202408051900;0;4
LUZ;202408051910;0;4
LUZ;202408051920;0;4
LUZ;202408051930;0;4
LUZ;202408051940;0;4
LUZ;202408051950;0;4
LUZ;202408052000;0;4
LUZ;202408052010;0;4
LUZ;202408052020;0;4
LUZ;202408052030;0;4
LUZ;202408052040;0;4
LUZ;202408052050;0;4
LUZ;202408052100;0;4
LUZ;202408052110;0;4
LUZ;202408052120;0;4
LUZ;202408052130;0;4
LUZ;202408052140;0;4
LUZ;202408052150;0;4
LUZ;202408052200;0;4
LUZ;202408052210;0;4
LUZ;202408052220;0;4
LUZ;202408052230;0;4
LUZ;202408052240;0;4
LUZ;202408052250;0;4
LUZ;202408052300;0;4
LUZ;202408052310;0;4
LUZ;202408052320;0;4
LUZ;202408052330;0;4
LUZ;202408052340;0;4
LUZ;202408052350;0;4
LUZ;202408060000;0;4
LUZ;202408060010;0;4
LUZ;202408060020;0;4
LUZ;202408060030;0;4
LUZ;202408060040;0;4
LUZ;202408060050;0;4
LUZ;202408060100;0;4
LUZ;202408060110;0;4
LUZ;202408060120;0;4
LUZ;202408060130;0;4
LUZ;202408060140;0;4
LUZ;202408060150;0;4
LUZ;202408060200;0;4
LUZ;202408060210;0;4
LUZ;202408060220;0;4
LUZ;202408060230;0;4
LUZ;202408060240;0;4
LUZ;202408060250;0;4
LUZ;202408060300;0;4
LUZ;202408060310;0;4
LUZ;202408060320;0;4
LUZ;202408060330;0;4
LUZ;202408060340;0;4
LUZ;202408060350;0;4
LUZ;202408060400;0;4
LUZ;202408060410;0;4
LUZ;202408060420;0;4
LUZ;202408060430;0;4
LUZ;202408060440;3;4
LUZ;202408060450;10;4
LUZ;202408060500;10;4
LUZ;202408060510;10;4
LUZ;202408060520;10;4
LUZ;202408060530;10;4
LUZ;202408060540;10;4
LUZ;202408060550;10;4
LUZ;202408060600;10;4
LUZ;202408060610;10;4
LUZ;202408060620;10;4
LUZ;202408060630;10;4
LUZ;202408060640;10;4
LUZ;202408060650;10;4
LUZ;202408060700;10;4
LUZ;202408060710;10;4
LUZ;202408060720;10;4
LUZ;202408060730;10;4
LUZ;202408060740;10;4
LUZ;202408060750;10;4
LUZ;202408060800;10;4
LUZ;202408060810;10;4
LUZ;202408060820;10;4
LUZ;202408060830;10;4
LUZ;202408060840;10;4
LUZ;202408060850;10;4
LUZ;202408060900;10;4
LUZ;202408060910;10;4
LUZ;202408060920;10;4
LUZ;202408060930;10;4
LUZ;202408060940;10;4
LUZ;202408060950;10;4
LUZ;202408061000;10;4
LUZ;202408061010;10;4
LUZ;202408061020;10;4
LUZ;202408061030;10;4
LUZ;202408061040;10;4
LUZ;202408061050;10;4
LUZ;202408061100;10;4
LUZ;202408061110;10;4
LUZ;202408061120;10;4
LUZ;202408061130;10;4
LUZ;202408061140;10;4
LUZ;202408061150;10;4
LUZ;202408061200;10;4
LUZ;202408061210;10;4
LUZ;202408061220;10;4
LUZ;202408061230;10;4
LUZ;202408061240;10;4
LUZ;202408061250;10;4
LUZ;202408061300;10;4
LUZ;202408061310;10;4
LUZ;202408061320;10;4
LUZ;202408061330;7;4
LUZ;202408061340;10;4
LUZ;202408061350;10;4
LUZ;202408061400;10;4
LUZ;202408061410;10;4
LUZ;202408061420;10;4
LUZ;202408061430;10;4
LUZ;202408061440;10;4
LUZ;202408061450;10;4
LUZ;202408061500;10;4
LUZ;202408061510;10;4
LUZ;202408061520;10;4
LUZ;202408061530;10;4
LUZ;202408061540;7;4
LUZ;202408061550;10;4
LUZ;202408061600;3;4
LUZ;202408061610;10;4
LUZ;202408061620;10;4
LUZ;202408061630;10;4
LUZ;202408061640;10;4
LUZ;202408061650;10;4
LUZ;202408061700;10;4
LUZ;202408061710;10;4
LUZ;202408061720;10;4
LUZ;202408061730;10;4
LUZ;202408061740;10;4
LUZ;202408061750;10;4
LUZ;202408061800;9;4
LUZ;202408061810;6;4
LUZ;202408061820;0;4
LUZ;202408061830;0;4
LUZ;202408061840;0;4
LUZ;202408061850;0;4
LUZ;202408061900;0;4
LUZ;202408061910;0;4
LUZ;202408061920;0;4
LUZ;202408061930;0;4
LUZ;202408061940;0;4
LUZ;202408061950;0;4
LUZ;202408062000;0;4
LUZ;202408062010;0;4
LUZ;202408062020;0;4
LUZ;202408062030;0;4
LUZ;202408062040;0;4
LUZ;202408062050;0;4
LUZ;202408062100;0;4
LUZ;202408062110;0;4
LUZ;202408062120;0;4
LUZ;202408062130;0;4
LUZ;202408062140;0;4
LUZ;202408062150;0;4
LUZ;202408062200;0;4
LUZ;202408062210;0;4
LUZ;202408062220;0;4
LUZ;202408062230;0;4
LUZ;202408062240;0;4
LUZ;202408062250;0;4
LUZ;202408062300;0;4
LUZ;202408062310;0;4
LUZ;202408062320;0;4
LUZ;202408062330;0;4
LUZ;202408062340;0;4
LUZ;202408062350;0;4
LUZ;202408070000;0;4
LUZ;202408070010;0;4
LUZ;202408070020;0;4
LUZ;202408070030;0;4
LUZ;202408070040;0;4
LUZ;202408070050;0;4
LUZ;202408070100;0;4
LUZ;202408070110;0;4
LUZ;202408070120;0;4
LUZ;202408070130;0;4
LUZ;202408070140;0;4
LUZ;202408070150;0;4
LUZ;202408070200;0;4
LUZ;202408070210;0;4
LUZ;202408070220;0;4
LUZ;202408070230;0;4
LUZ;202408070240;0;4
LUZ;202408070250;0;4
LUZ;202408070300;0;4
LUZ;202408070310;0;4
LUZ;202408070320;0;4
LUZ;202408070330;0;4
LUZ;202408070340;0;4
LUZ;202408070350;0;4
LUZ;202408070400;0;4
LUZ;202408070410;0;4
LUZ;202408070420;0;4
LUZ;202408070430;0;4
LUZ;202408070440;0;4
LUZ;202408070450;0;4
LUZ;202408070500;0;4
LUZ;202408070510;0;4
LUZ;202408070520;0;4
LUZ;202408070530;0;4
LUZ;202408070540;0;4
LUZ;202408070550;0;4
LUZ;202408070600;0;4
LUZ;202408070610;0;4
LUZ;202408070620;0;4
LUZ;202408070630;0;4
LUZ;202408070640;0;4
LUZ;202408070650;0;4
LUZ;202408070700;0;4
LUZ;202408070710;0;4
LUZ;202408070720;0;4
LUZ;202408070730;0;4
LUZ;202408070740;0;4
LUZ;202408070750;0;4
LUZ;202408070800;0;4
LUZ;202408070810;0;4
LUZ;202408070820;0;4
LUZ;202408070830;0;4
LUZ;202408070840;0;4
LUZ;202408070850;0;4
LUZ;202408070900;0;4
LUZ;202408070910;0;4
LUZ;202408070920;0;4
LUZ;202408070930;0;4
LUZ;202408070940;0;4
LUZ;202408070950;0;4
LUZ;202408071000;0;4
LUZ;202408071010;0;4
LUZ;202408071020;2;4
LUZ;202408071030;6;4
LUZ;202408071040;0;4
LUZ;202408071050;0;4
LUZ;202408071100;0;4
LUZ;202408071110;0;4
LUZ;202408071120;0;4
LUZ;202408071130;6;4
LUZ;202408071140;6;4
LUZ;202408071150;5;4
LUZ;202408071200;10;4
LUZ;202408071210;10;4
LUZ;202408071220;8;4
LUZ;202408071230;10;4
LUZ;202408071240;4;4
LUZ;202408071250;2;4
LUZ;202408071300;8;4
LUZ;202408071310;7;4
LUZ;202408071320;0;4
LUZ;202408071330;6;4
LUZ;202408071340;4;4
LUZ;202408071350;4;4
LUZ;202408071400;5;4
LUZ;202408071410;2;4
LUZ;202408071420;7;4
LUZ;202408071430;7;4
LUZ;202408071440;7;4
LUZ;202408071450;7;4
LUZ;202408071500;2;4
LUZ;202408071510;4;4
LUZ;202408071520;10;4
LUZ;202408071530;7;4
LUZ;202408071540;7;4
LUZ;202408071550;10;4
LUZ;202408071600;10;4
LUZ;202408071610;10;4
LUZ;202408071620;10;4
LUZ;202408071630;5;4
LUZ;202408071640;1;4
LUZ;202408071650;10;4
LUZ;202408071700;10;4
LUZ;202408071710;10;4
LUZ;202408071720;9;4
LUZ;202408071730;1;4
LUZ;202408071740;2;4
LUZ;202408071750;10;4
LUZ;202408071800;10;4
LUZ;202408071810;6;4
LUZ;202408071820;0;4
LUZ;202408071830;0;4
LUZ;202408071840;0;4
LUZ;202408071850;0;4
LUZ;202408071900;0;4
LUZ;202408071910;0;4
LUZ;202408071920;0;4
LUZ;202408071930;0;4
LUZ;202408071940;0;4
LUZ;202408071950;0;4
LUZ;202408072000;0;4
LUZ;202408072010;0;4
LUZ;202408072020;0;4
LUZ;202408072030;0;4
LUZ;202408072040;0;4
LUZ;202408072050;0;4
LUZ;202408072100;0;4
LUZ;202408072110;0;4
LUZ;202408072120;0;4
LUZ;202408072130;0;4
LUZ;202408072140;0;4
LUZ;202408072150;0;4
LUZ;202408072200;0;4
LUZ;202408072210;0;4
LUZ;202408072220;0;4
LUZ;202408072230;0;4
LUZ;202408072240;0;4
LUZ;202408072250;0;4
LUZ;202408072300;0;4
LUZ;202408072310;0;4
LUZ;202408072320;0;4
LUZ;202408072330;0;4
LUZ;202408072340;0;4
LUZ;202408072350;0;4
LUZ;202408080000;0;4
LUZ;202408080010;0;4
LUZ;202408080020;0;4
LUZ;202408080030;0;4
LUZ;202408080040;0;4
LUZ;202408080050;0;4
LUZ;202408080100;0;4
LUZ;202408080110;0;4
LUZ;202408080120;0;4
LUZ;202408080130;0;4
LUZ;202408080140;0;4
LUZ;202408080150;0;4
LUZ;202408080200;0;4
LUZ;202408080210;0;4
LUZ;202408080220;0;4
LUZ;202408080230;0;4
LUZ;202408080240;0;4
LUZ;202408080250;0;4
LUZ;202408080300;0;4
LUZ;202408080310;0;4
LUZ;202408080320;0;4
LUZ;202408080330;0;4
LUZ;202408080340;0;4
LUZ;202408080350;0;4
LUZ;202408080400;0;4
LUZ;202408080410;0;4
LUZ;202408080420;0;4
LUZ;202408080430;0;4
LUZ;202408080440;0;4
LUZ;202408080450;0;4
LUZ;202408080500;0;4
LUZ;202408080510;0;4
LUZ;202408080520;0;4
LUZ;202408080530;0;4
LUZ;202408080540;0;4
LUZ;202408080550;0;4
LUZ;202408080600;0;4
LUZ;202408080610;0;4
LUZ;202408080620;0;4
LUZ;202408080630;0;4
LUZ;202408080640;0;4
LUZ;202408080650;0;4
LUZ;202408080700;0;4
LUZ;202408080710;0;4
LUZ;202408080720;0;4
LUZ;202408080730;0;4
LUZ;202408080740;0;4
LUZ;202408080750;0;4
LUZ;202408080800;0;4
LUZ;202408080810;0;4
LUZ;202408080820;0;4
LUZ;202408080830;0;4
LUZ;202408080840;0;4
LUZ;202408080850;0;4
LUZ;202408080900;0;4
LUZ;202408080910;0;4
LUZ;202408080920;0;4
LUZ;202408080930;0;4
LUZ;202408080940;0;4
LUZ;202408080950;0;4
LUZ;202408081000;0;4
LUZ;202408081010;0;4
LUZ;202408081020;0;4
LUZ;202408081030;0;4
LUZ;202408081040;1;4
LUZ;202408081050;0;4
LUZ;202408081100;0;4
LUZ;202408081110;0;4
LUZ;202408081120;0;4
LUZ;202408081130;0;4
LUZ;202408081140;1;4
LUZ;202408081150;10;4
LUZ;202408081200;4;4
LUZ;202408081210;0;4
LUZ;202408081220;0;4
LUZ;202408081230;2;4
LUZ;202408081240;6;4
LUZ;202408081250;4;4
LUZ;202408081300;7;4
LUZ;202408081310;10;4
LUZ;202408081320;4;4
LUZ;202408081330;5;4
LUZ;202408081340;10;4
LUZ;202408081350;6;4
LUZ;202408081400;10;4
LUZ;202408081410;10;4
LUZ;202408081420;10;4
LUZ;202408081430;10;4
LUZ;202408081440;10;4
